sitename,depth,age,age_ce,taxa,value,elementtype,ecologicalgroup,group
Caveiro,440,4142.2,-2192.2,Trichomanes speciosum,7,spore,UPBR,Fern
Caveiro,450,4341,-2391,Trichomanes speciosum,7,spore,UPBR,Fern
Caveiro,456,4460.28,-2510.28,Trichomanes speciosum,2,spore,UPBR,Fern
Caveiro,463,4599.44,-2649.44,Trichomanes speciosum,2,spore,UPBR,Fern
Caveiro,480,4937.4,-2987.4,Trichomanes speciosum,4,spore,UPBR,Fern
Caveiro,490,5114.43,-3164.43,Trichomanes speciosum,4,spore,UPBR,Fern
Caveiro,501,5195.91,-3245.91,Trichomanes speciosum,7,spore,UPBR,Fern
Caveiro,511,5269.98,-3319.98,Trichomanes speciosum,2,spore,UPBR,Fern
Caveiro,551,5554.45,-3604.45,Trichomanes speciosum,1,spore,UPBR,Fern
Caveiro,607,5895.88,-3945.88,Trichomanes speciosum,3,spore,UPBR,Fern
Caveiro,614,5938.56,-3988.56,Trichomanes speciosum,1,spore,UPBR,Fern
Caveiro,35,36.91,1913.09,Urtica,1,pollen,UPHE,Herb
Caveiro,130,381.8,1568.2,Urtica,1,pollen,UPHE,Herb
Caveiro,185,609.76,1340.24,Urtica,1,pollen,UPHE,Herb
Caveiro,200,752.6,1197.4,Urtica,1,pollen,UPHE,Herb
Caveiro,0.5,-47.52,1997.52,Vaccinium cylindraceum,7,pollen,TRSH,Tree
Caveiro,10.5,-22.69,1972.69,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,25,12.07,1937.93,Vaccinium cylindraceum,4,pollen,TRSH,Tree
Caveiro,35,36.91,1913.09,Vaccinium cylindraceum,6,pollen,TRSH,Tree
Caveiro,40,49.32,1900.68,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,50,74.15,1875.85,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,60,98.98,1851.02,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,65,119.2,1830.8,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,75,159.6,1790.4,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,80,179.8,1770.2,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,90,220.2,1729.8,Vaccinium cylindraceum,5,pollen,TRSH,Tree
Caveiro,95,240.4,1709.6,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,100,240.4,1709.6,Vaccinium cylindraceum,7,pollen,TRSH,Tree
Caveiro,105,280.8,1669.2,Vaccinium cylindraceum,6,pollen,TRSH,Tree
Caveiro,110,301,1649,Vaccinium cylindraceum,8,pollen,TRSH,Tree
Caveiro,115,321.2,1628.8,Vaccinium cylindraceum,5,pollen,TRSH,Tree
Caveiro,120,341.4,1608.6,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,125,361.6,1588.4,Vaccinium cylindraceum,8,pollen,TRSH,Tree
Caveiro,130,381.8,1568.2,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,135,402,1548,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,140,422.2,1527.8,Vaccinium cylindraceum,5,pollen,TRSH,Tree
Caveiro,145,442.4,1507.6,Vaccinium cylindraceum,4,pollen,TRSH,Tree
Caveiro,155,482.8,1467.2,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,160,503,1447,Vaccinium cylindraceum,7,pollen,TRSH,Tree
Caveiro,170,543.4,1406.6,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,175,563.6,1386.4,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,180,583.8,1366.2,Vaccinium cylindraceum,4,pollen,TRSH,Tree
Caveiro,185,609.76,1340.24,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,190,657.37,1292.63,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,196,714.51,1235.49,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,205,800.22,1149.78,Vaccinium cylindraceum,6,pollen,TRSH,Tree
Caveiro,227,1009.72,940.28,Vaccinium cylindraceum,7,pollen,TRSH,Tree
Caveiro,230,1038.29,911.71,Vaccinium cylindraceum,4,pollen,TRSH,Tree
Caveiro,235,1085.9,864.1,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,240,1133.52,816.48,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,245,1181.13,768.87,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,255,1276.37,673.63,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,265,1371.6,578.4,Vaccinium cylindraceum,5,pollen,TRSH,Tree
Caveiro,290,1479.36,470.64,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,295,1497.43,452.57,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,300,1515.5,434.5,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,310,1557.8,392.2,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,315,1657.2,292.8,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,320,1756.6,193.4,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,333,2015.04,-65.04,Vaccinium cylindraceum,4,pollen,TRSH,Tree
Caveiro,338,2114.44,-164.44,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,357.5,2512.04,-562.04,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,361.5,2591.56,-641.56,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,366.5,2690.96,-740.96,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,380,2949.4,-999.4,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,385,3048.8,-1098.8,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,390,3148.2,-1198.2,Vaccinium cylindraceum,6,pollen,TRSH,Tree
Caveiro,400,3347,-1397,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,410,3545.8,-1595.8,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,415,3645.2,-1695.2,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,425.5,3863.88,-1913.88,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,446,4261.48,-2311.48,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,450,4341,-2391,Vaccinium cylindraceum,2,pollen,TRSH,Tree
Caveiro,463,4599.44,-2649.44,Vaccinium cylindraceum,1,pollen,TRSH,Tree
Caveiro,501,5195.91,-3245.91,Vaccinium cylindraceum,3,pollen,TRSH,Tree
Caveiro,10.5,-22.69,1972.69,Veronica,1,pollen,UPHE,Herb
Caveiro,20.5,2.14,1947.86,Veronica,1,pollen,UPHE,Herb
Caveiro,35,36.91,1913.09,Veronica,3,pollen,UPHE,Herb
Caveiro,40,49.32,1900.68,Veronica,1,pollen,UPHE,Herb
Caveiro,50,74.15,1875.85,Veronica,4,pollen,UPHE,Herb
Caveiro,90,220.2,1729.8,Veronica,1,pollen,UPHE,Herb
Caveiro,100,240.4,1709.6,Veronica,3,pollen,UPHE,Herb
Caveiro,125,361.6,1588.4,Veronica,1,pollen,UPHE,Herb
Caveiro,130,381.8,1568.2,Veronica,3,pollen,UPHE,Herb
Caveiro,135,402,1548,Veronica,2,pollen,UPHE,Herb
Caveiro,150,462.6,1487.4,Veronica,1,pollen,UPHE,Herb
Caveiro,155,482.8,1467.2,Veronica,1,pollen,UPHE,Herb
Caveiro,160,503,1447,Veronica,1,pollen,UPHE,Herb
Caveiro,165,523.2,1426.8,Veronica,1,pollen,UPHE,Herb
Caveiro,175,563.6,1386.4,Veronica,5,pollen,UPHE,Herb
Caveiro,196,714.51,1235.49,Veronica,1,pollen,UPHE,Herb
Caveiro,200,752.6,1197.4,Veronica,2,pollen,UPHE,Herb
Caveiro,215,895.44,1054.56,Veronica,1,pollen,UPHE,Herb
Caveiro,220,943.06,1006.94,Veronica,1,pollen,UPHE,Herb
Caveiro,227,1009.72,940.28,Veronica,1,pollen,UPHE,Herb
Caveiro,245,1181.13,768.87,Veronica,1,pollen,UPHE,Herb
Caveiro,260,1323.98,626.02,Veronica,2,pollen,UPHE,Herb
Caveiro,265,1371.6,578.4,Veronica,5,pollen,UPHE,Herb
Caveiro,270,1407.08,542.92,Veronica,1,pollen,UPHE,Herb
Caveiro,295,1497.43,452.57,Veronica,1,pollen,UPHE,Herb
Caveiro,305,1533.57,416.43,Veronica,3,pollen,UPHE,Herb
Caveiro,310,1557.8,392.2,Veronica,2,pollen,UPHE,Herb
Caveiro,315,1657.2,292.8,Veronica,2,pollen,UPHE,Herb
Caveiro,333,2015.04,-65.04,Veronica,1,pollen,UPHE,Herb
Caveiro,341.5,2193.96,-243.96,Veronica,1,pollen,UPHE,Herb
Caveiro,346,2273.48,-323.48,Veronica,1,pollen,UPHE,Herb
Caveiro,357.5,2512.04,-562.04,Veronica,2,pollen,UPHE,Herb
Caveiro,361.5,2591.56,-641.56,Veronica,1,pollen,UPHE,Herb
Caveiro,366.5,2690.96,-740.96,Veronica,3,pollen,UPHE,Herb
Caveiro,405,3446.4,-1496.4,Veronica,1,pollen,UPHE,Herb
Caveiro,410,3545.8,-1595.8,Veronica,2,pollen,UPHE,Herb
Caveiro,415,3645.2,-1695.2,Veronica,1,pollen,UPHE,Herb
Caveiro,430,3943.4,-1993.4,Veronica,1,pollen,UPHE,Herb
Caveiro,456,4460.28,-2510.28,Veronica,1,pollen,UPHE,Herb
Caveiro,463,4599.44,-2649.44,Veronica,1,pollen,UPHE,Herb
Caveiro,480,4937.4,-2987.4,Veronica,1,pollen,UPHE,Herb
Caveiro,490,5114.43,-3164.43,Veronica,1,pollen,UPHE,Herb
Caveiro,501,5195.91,-3245.91,Veronica,1,pollen,UPHE,Herb
Caveiro,115,321.2,1628.8,Vitis,1,pollen,TRSH,Shrub
Caveiro,120,341.4,1608.6,Vitis,1,pollen,TRSH,Shrub
Caveiro,120,341.4,1608.6,Xanthium,1,pollen,UPHE,Herb
Peixinho,1454,877.83,1072.17,Alnus glutinosa,1,pollen,TRSH,Tree
Peixinho,1534,981.12,968.88,Alnus glutinosa,1,pollen,TRSH,Tree
Peixinho,2151,1405.6,544.4,Alnus alnobetula,1,pollen,TRSH,Tree
Peixinho,1380,822.14,1127.86,Ammi,3,pollen,UPHE,Herb
Peixinho,1390,826.49,1123.51,Ammi,1,pollen,UPHE,Herb
Peixinho,1180,765.02,1184.98,Ammi,2,pollen,UPHE,Herb
Peixinho,1270,803.35,1146.65,Ammi,2,pollen,UPHE,Herb
Peixinho,1340,816.12,1133.88,Ammi,1,pollen,UPHE,Herb
Peixinho,1414,841.31,1108.69,Ammi,2,pollen,UPHE,Herb
Peixinho,1454,877.83,1072.17,Ammi,6,pollen,UPHE,Herb
Peixinho,1534,981.12,968.88,Ammi,6,pollen,UPHE,Herb
Peixinho,1614,1098.5,851.5,Ammi,1,pollen,UPHE,Herb
Peixinho,1694,1198.7,751.3,Ammi,1,pollen,UPHE,Herb
Peixinho,2111,1303.5,646.5,Ammi,1,pollen,UPHE,Herb
Peixinho,2191,1548.2,401.8,Ammi,2,pollen,UPHE,Herb
Peixinho,2511,2664.7,-714.7,Ammi,5,pollen,UPHE,Herb
Peixinho,580,113.45,1836.55,Lysimachia,3,pollen,UPHE,Herb
Peixinho,700,434.33,1515.67,Lysimachia,2,pollen,UPHE,Herb
Peixinho,840,603.9,1346.1,Lysimachia,1,pollen,UPHE,Herb
Peixinho,900,616.67,1333.33,Lysimachia,1,pollen,UPHE,Herb
Peixinho,2151,1405.6,544.4,Lysimachia,1,pollen,UPHE,Herb
Peixinho,1380,822.14,1127.86,Pteridaceae,5,pollen,UPHE,Herb
Peixinho,1390,826.49,1123.51,Pteridaceae,4,pollen,UPHE,Herb
Peixinho,180,-48.5,1998.5,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,500,-31.97,1981.97,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,580,113.45,1836.55,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,630,245.79,1704.21,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,700,434.33,1515.67,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,840,603.9,1346.1,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,980,650.46,1299.54,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,1020,672.1,1277.9,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,1060,695.46,1254.54,Pteridaceae,4,pollen,UPHE,Herb
Peixinho,1100,719.45,1230.55,Pteridaceae,7,pollen,UPHE,Herb
Peixinho,1140,743,1207,Pteridaceae,7,pollen,UPHE,Herb
Peixinho,1180,765.02,1184.98,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,1220,784.42,1165.58,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,1300,811.06,1138.94,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,1340,816.12,1133.88,Pteridaceae,5,pollen,UPHE,Herb
Peixinho,1360,817.01,1132.99,Pteridaceae,5,pollen,UPHE,Herb
Peixinho,1414,841.31,1108.69,Pteridaceae,7,pollen,UPHE,Herb
Peixinho,1434,857.9,1092.1,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,1454,877.83,1072.17,Pteridaceae,5,pollen,UPHE,Herb
Peixinho,1534,981.12,968.88,Pteridaceae,9,pollen,UPHE,Herb
Peixinho,1614,1098.5,851.5,Pteridaceae,7,pollen,UPHE,Herb
Peixinho,1654,1152.7,797.3,Pteridaceae,10,pollen,UPHE,Herb
Peixinho,1694,1198.7,751.3,Pteridaceae,31,pollen,UPHE,Herb
Peixinho,2011,1284.2,665.8,Pteridaceae,5,pollen,UPHE,Herb
Peixinho,2031,1284.5,665.5,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,2111,1303.5,646.5,Pteridaceae,1,pollen,UPHE,Herb
Peixinho,2151,1405.6,544.4,Pteridaceae,3,pollen,UPHE,Herb
Peixinho,2191,1548.2,401.8,Pteridaceae,4,pollen,UPHE,Herb
Peixinho,2231,1719.1,230.9,Pteridaceae,3,pollen,UPHE,Herb
Peixinho,2351,2277,-327,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,2391,2436.8,-486.8,Pteridaceae,5,pollen,UPHE,Herb
Peixinho,2431,2562.7,-612.7,Pteridaceae,3,pollen,UPHE,Herb
Peixinho,2471,2642.5,-692.5,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,2511,2664.7,-714.7,Pteridaceae,2,pollen,UPHE,Herb
Peixinho,1380,822.14,1127.86,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,1390,826.49,1123.51,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,0,-66.94,2016.94,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,100,-57.44,2007.44,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,180,-48.5,1998.5,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,500,-31.97,1981.97,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,540,26.23,1923.77,Anthoceros laevis,2,spore,UPBR,Hornworth
Peixinho,580,113.45,1836.55,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,840,603.9,1346.1,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,900,616.67,1333.33,Anthoceros laevis,2,spore,UPBR,Hornworth
Peixinho,980,650.46,1299.54,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,1020,672.1,1277.9,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,1180,765.02,1184.98,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,1220,784.42,1165.58,Anthoceros laevis,2,spore,UPBR,Hornworth
Peixinho,1360,817.01,1132.99,Anthoceros laevis,2,spore,UPBR,Hornworth
Peixinho,1454,877.83,1072.17,Anthoceros laevis,1,spore,UPBR,Hornworth
Peixinho,1380,822.14,1127.86,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,1390,826.49,1123.51,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,540,26.23,1923.77,Anthoceros punctatus,2,spore,UPBR,Hornworth
Peixinho,630,245.79,1704.21,Anthoceros punctatus,2,spore,UPBR,Hornworth
Peixinho,840,603.9,1346.1,Anthoceros punctatus,2,spore,UPBR,Hornworth
Peixinho,900,616.67,1333.33,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,1020,672.1,1277.9,Anthoceros punctatus,3,spore,UPBR,Hornworth
Peixinho,1060,695.46,1254.54,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,1220,784.42,1165.58,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,1270,803.35,1146.65,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,1300,811.06,1138.94,Anthoceros punctatus,4,spore,UPBR,Hornworth
Peixinho,1340,816.12,1133.88,Anthoceros punctatus,2,spore,UPBR,Hornworth
Peixinho,1360,817.01,1132.99,Anthoceros punctatus,2,spore,UPBR,Hornworth
Peixinho,1694,1198.7,751.3,Anthoceros punctatus,1,spore,UPBR,Hornworth
Peixinho,1380,822.14,1127.86,Apiaceae,1,pollen,UPHE,Herb
Peixinho,0,-66.94,2016.94,Apiaceae,1,pollen,UPHE,Herb
Peixinho,1020,672.1,1277.9,Apiaceae,1,pollen,UPHE,Herb
Peixinho,1060,695.46,1254.54,Apiaceae,1,pollen,UPHE,Herb
Peixinho,1220,784.42,1165.58,Apiaceae,1,pollen,UPHE,Herb
Peixinho,1414,841.31,1108.69,Apiaceae,1,pollen,UPHE,Herb
Peixinho,1454,877.83,1072.17,Apiaceae,3,pollen,UPHE,Herb
Peixinho,1534,981.12,968.88,Apiaceae,4,pollen,UPHE,Herb
Peixinho,1614,1098.5,851.5,Apiaceae,2,pollen,UPHE,Herb
Peixinho,1694,1198.7,751.3,Apiaceae,3,pollen,UPHE,Herb
Peixinho,2031,1284.5,665.5,Apiaceae,1,pollen,UPHE,Herb
Peixinho,2191,1548.2,401.8,Apiaceae,1,pollen,UPHE,Herb
Peixinho,2351,2277,-327,Apiaceae,3,pollen,UPHE,Herb
Peixinho,2431,2562.7,-612.7,Apiaceae,1,pollen,UPHE,Herb
Peixinho,2511,2664.7,-714.7,Apiaceae,1,pollen,UPHE,Herb
Peixinho,0,-66.94,2016.94,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,100,-57.44,2007.44,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,180,-48.5,1998.5,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,500,-31.97,1981.97,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,540,26.23,1923.77,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,700,434.33,1515.67,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,780,582.62,1367.38,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,980,650.46,1299.54,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1020,672.1,1277.9,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,1060,695.46,1254.54,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1100,719.45,1230.55,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1140,743,1207,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,1180,765.02,1184.98,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1220,784.42,1165.58,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1270,803.35,1146.65,Arceuthobium,3,pollen,TRSH,Shrub
Peixinho,1300,811.06,1138.94,Arceuthobium,4,pollen,TRSH,Shrub
Peixinho,1340,816.12,1133.88,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,1414,841.31,1108.69,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1434,857.9,1092.1,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,1614,1098.5,851.5,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,1654,1152.7,797.3,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,2011,1284.2,665.8,Arceuthobium,1,pollen,TRSH,Shrub
Peixinho,2031,1284.5,665.5,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,2111,1303.5,646.5,Arceuthobium,5,pollen,TRSH,Shrub
Peixinho,2151,1405.6,544.4,Arceuthobium,4,pollen,TRSH,Shrub
Peixinho,2191,1548.2,401.8,Arceuthobium,7,pollen,TRSH,Shrub
Peixinho,2231,1719.1,230.9,Arceuthobium,2,pollen,TRSH,Shrub
Peixinho,2351,2277,-327,Arceuthobium,5,pollen,TRSH,Shrub
Peixinho,2431,2562.7,-612.7,Arceuthobium,3,pollen,TRSH,Shrub
Peixinho,2471,2642.5,-692.5,Arceuthobium,3,pollen,TRSH,Shrub
Peixinho,700,434.33,1515.67,Artemisia,1,pollen,UPHE,Herb
Peixinho,980,650.46,1299.54,Artemisia,1,pollen,UPHE,Herb
Peixinho,1020,672.1,1277.9,Artemisia,1,pollen,UPHE,Herb
Peixinho,1694,1198.7,751.3,Artemisia,1,pollen,UPHE,Herb
Peixinho,2351,2277,-327,Artemisia,1,pollen,UPHE,Herb
Peixinho,1380,822.14,1127.86,Asteraceae,4,pollen,UPHE,Herb
Peixinho,1390,826.49,1123.51,Asteraceae,1,pollen,UPHE,Herb
Peixinho,0,-66.94,2016.94,Asteraceae,2,pollen,UPHE,Herb
Peixinho,100,-57.44,2007.44,Asteraceae,1,pollen,UPHE,Herb
Peixinho,540,26.23,1923.77,Asteraceae,2,pollen,UPHE,Herb
Peixinho,580,113.45,1836.55,Asteraceae,2,pollen,UPHE,Herb
Peixinho,700,434.33,1515.67,Asteraceae,1,pollen,UPHE,Herb
Peixinho,840,603.9,1346.1,Asteraceae,3,pollen,UPHE,Herb
Peixinho,980,650.46,1299.54,Asteraceae,1,pollen,UPHE,Herb
Peixinho,1060,695.46,1254.54,Asteraceae,3,pollen,UPHE,Herb
Peixinho,1140,743,1207,Asteraceae,7,pollen,UPHE,Herb
Peixinho,1180,765.02,1184.98,Asteraceae,1,pollen,UPHE,Herb
Peixinho,1300,811.06,1138.94,Asteraceae,4,pollen,UPHE,Herb
Peixinho,1360,817.01,1132.99,Asteraceae,2,pollen,UPHE,Herb
Peixinho,1414,841.31,1108.69,Asteraceae,2,pollen,UPHE,Herb
Peixinho,1434,857.9,1092.1,Asteraceae,1,pollen,UPHE,Herb
Peixinho,1454,877.83,1072.17,Asteraceae,4,pollen,UPHE,Herb
Peixinho,1534,981.12,968.88,Asteraceae,1,pollen,UPHE,Herb
Peixinho,1614,1098.5,851.5,Asteraceae,4,pollen,UPHE,Herb
Peixinho,1654,1152.7,797.3,Asteraceae,1,pollen,UPHE,Herb
Peixinho,1694,1198.7,751.3,Asteraceae,4,pollen,UPHE,Herb
Peixinho,2031,1284.5,665.5,Asteraceae,3,pollen,UPHE,Herb
Peixinho,2111,1303.5,646.5,Asteraceae,2,pollen,UPHE,Herb
Peixinho,2151,1405.6,544.4,Asteraceae,2,pollen,UPHE,Herb
Peixinho,2191,1548.2,401.8,Asteraceae,3,pollen,UPHE,Herb
Peixinho,2231,1719.1,230.9,Asteraceae,4,pollen,UPHE,Herb
Peixinho,2311,2095.9,-145.9,Asteraceae,2,pollen,UPHE,Herb
Peixinho,1390,826.49,1123.51,Campanula,1,pollen,UPHE,Herb
Peixinho,0,-66.94,2016.94,Bellis,1,pollen,UPHE,Herb
Peixinho,840,603.9,1346.1,Bellis,1,pollen,UPHE,Herb
Peixinho,900,616.67,1333.33,Bellis,1,pollen,UPHE,Herb
Peixinho,1060,695.46,1254.54,Bellis,2,pollen,UPHE,Herb
Peixinho,1100,719.45,1230.55,Bellis,1,pollen,UPHE,Herb
Peixinho,1140,743,1207,Bellis,1,pollen,UPHE,Herb
Peixinho,1340,816.12,1133.88,Bellis,2,pollen,UPHE,Herb
Peixinho,1360,817.01,1132.99,Bellis,2,pollen,UPHE,Herb
Peixinho,1454,877.83,1072.17,Bellis,2,pollen,UPHE,Herb
Peixinho,1614,1098.5,851.5,Bellis,2,pollen,UPHE,Herb
Peixinho,1654,1152.7,797.3,Bellis,1,pollen,UPHE,Herb
Peixinho,1694,1198.7,751.3,Bellis,2,pollen,UPHE,Herb
Peixinho,2111,1303.5,646.5,Bellis,2,pollen,UPHE,Herb
Peixinho,2351,2277,-327,Bellis,1,pollen,UPHE,Herb
Peixinho,2391,2436.8,-486.8,Bellis,3,pollen,UPHE,Herb
Peixinho,2471,2642.5,-692.5,Bellis,2,pollen,UPHE,Herb
Peixinho,2511,2664.7,-714.7,Bellis,1,pollen,UPHE,Herb
Peixinho,2391,2436.8,-486.8,Betula,1,pollen,TRSH,Tree
Peixinho,1380,822.14,1127.86,Calluna,2,pollen,TRSH,Shrub
Peixinho,1390,826.49,1123.51,Calluna,1,pollen,TRSH,Shrub
Peixinho,0,-66.94,2016.94,Calluna,1,pollen,TRSH,Shrub
Peixinho,180,-48.5,1998.5,Calluna,1,pollen,TRSH,Shrub
Peixinho,500,-31.97,1981.97,Calluna,2,pollen,TRSH,Shrub
Peixinho,540,26.23,1923.77,Calluna,1,pollen,TRSH,Shrub
Peixinho,580,113.45,1836.55,Calluna,1,pollen,TRSH,Shrub
Peixinho,700,434.33,1515.67,Calluna,3,pollen,TRSH,Shrub
Peixinho,780,582.62,1367.38,Calluna,3,pollen,TRSH,Shrub
Peixinho,900,616.67,1333.33,Calluna,1,pollen,TRSH,Shrub
Peixinho,980,650.46,1299.54,Calluna,1,pollen,TRSH,Shrub
Peixinho,1060,695.46,1254.54,Calluna,1,pollen,TRSH,Shrub
Peixinho,1100,719.45,1230.55,Calluna,1,pollen,TRSH,Shrub
Peixinho,1140,743,1207,Calluna,1,pollen,TRSH,Shrub
Peixinho,1180,765.02,1184.98,Calluna,2,pollen,TRSH,Shrub
Peixinho,1220,784.42,1165.58,Calluna,2,pollen,TRSH,Shrub
Peixinho,1270,803.35,1146.65,Calluna,2,pollen,TRSH,Shrub
Peixinho,1300,811.06,1138.94,Calluna,3,pollen,TRSH,Shrub
Peixinho,1340,816.12,1133.88,Calluna,2,pollen,TRSH,Shrub
Peixinho,1360,817.01,1132.99,Calluna,2,pollen,TRSH,Shrub
Peixinho,1414,841.31,1108.69,Calluna,2,pollen,TRSH,Shrub
Peixinho,1454,877.83,1072.17,Calluna,1,pollen,TRSH,Shrub
Peixinho,1534,981.12,968.88,Calluna,1,pollen,TRSH,Shrub
Peixinho,1614,1098.5,851.5,Calluna,3,pollen,TRSH,Shrub
Peixinho,1654,1152.7,797.3,Calluna,2,pollen,TRSH,Shrub
Peixinho,2191,1548.2,401.8,Calluna,1,pollen,TRSH,Shrub
Peixinho,2231,1719.1,230.9,Calluna,1,pollen,TRSH,Shrub
Peixinho,2311,2095.9,-145.9,Calluna,1,pollen,TRSH,Shrub
Peixinho,2431,2562.7,-612.7,Calluna,2,pollen,TRSH,Shrub
Peixinho,2511,2664.7,-714.7,Calluna,1,pollen,TRSH,Shrub
Peixinho,1380,822.14,1127.86,Cardamine,2,pollen,UPHE,Herb
Peixinho,1414,841.31,1108.69,Cardamine,1,pollen,UPHE,Herb
Peixinho,1614,1098.5,851.5,Cardamine,1,pollen,UPHE,Herb
Peixinho,900,616.67,1333.33,Centaurea cyanus,1,pollen,UPHE,Herb
Peixinho,1390,826.49,1123.51,Cerastium,1,pollen,UPHE,Herb
Peixinho,0,-66.94,2016.94,Cerastium,1,pollen,UPHE,Herb
Peixinho,1360,817.01,1132.99,Cerastium,1,pollen,UPHE,Herb
